date,sma_10,bollinger_upper_10,bollinger_lower_10,atr_10,cci_10,obv,vwma_10,vr_10,ema_10,stochastic_k_10,stochastic_d_3,rsi,macd,disparity,1d_after_price,5d_after_price
20190828,25572,25941.65389,25202.34611,605,25580,66067443,25591.81804,1.640999977,25674.42285,0.537190083,0.404444444,53.22033898,-494.6794872,0.001290979,DOWN,UP
20190829,25567.5,25941.61897,25193.38103,605,25533.33333,60607946,25591.89975,0.947485748,25654.98234,0.305785124,0.547301587,51.30718954,-419.9038462,-0.00199953,UP,UP
20190830,25613.5,26013.52625,25213.47375,605,25673.33333,65642853,25639.68407,1.44045799,25647.44009,1,0.80952381,58.37988827,-314.8076923,0.01618034,UP,UP
20190902,25648,26086.45638,25209.54362,650,25703.33333,71164963,25676.92278,1.495275753,25647.54189,1,0.80952381,52.99684543,-224.6153846,0.01611196,DOWN,UP
20190903,25647.5,26085.15854,25209.84146,650,25670,65633467,25677.63468,0.966139488,25647.53428,0.846153846,0.666666667,48.31804281,-134.1346154,0.007059558,UP,UP
20190904,25680.5,26219.7671,25141.2329,935,25893.33333,70035275,25698.36369,0.871578523,25653.52804,1,0.666666667,64.73829201,-53.75,0.018342207,UP,UP
20190905,25757,26460.60785,25053.39215,1165,26046.66667,76339251,25797.19201,1.407848496,25672.34113,1,0.666666667,69.55445545,16.50641026,0.022432798,UP,UP
20190906,25848,26691.58995,25004.41005,1285,26126.66667,83129008,25916.41748,2.371346588,25704.2791,1,1,86.40226629,77.59615385,0.019346666,UP,UP
20190909,25998,26907.96923,25088.03077,1420,26296.66667,86794082,26028.89024,3.529508935,25757.6829,1,1,87.36842105,164.2628205,0.022262955,UP,UP
20190910,26151.5,27089.87146,25213.12854,1430,26408.33333,90866507,26147.35314,3.569861613,25829.28601,1,1,86.44067797,246.6346154,0.020032629,UP,UP
20190911,26300.5,27308.68104,25292.31896,1630,26541.66667,95045040,26261.59161,3.636485803,25914.96128,1,1,94.53551913,347.3076923,0.019382763,UP,UP
20190916,26472,27428.68386,25515.31614,1350,26720,98864725,26421.23182,7.916172225,26016.24105,1,1,93.31103679,431.2820513,0.015852838,DOWN,UP
20190917,26600.5,27547.05639,25653.94361,1350,26716.66667,92850813,26564.23954,3.356604461,26122.46995,0.992592593,0.960784314,92.46575342,488.4294872,0.009928234,UP,UP
20190918,26739.5,27653.17883,25825.82117,1490,26813.33333,96994927,26700.1343,3.237249996,26234.65723,1,0.960784314,99.33774834,568.2051282,0.010957281,UP,UP
20190919,26906.5,27687.75604,26125.24396,1285,27061.66667,102064342,26883.23077,7.057766559,26356.81046,1,0.960784314,99.23371648,627.7884615,0.013568321,UP,DOWN
20190920,27050,27789.16169,26310.83831,1205,27238.33333,107290513,27024.05901,7.194842558,26482.84492,1,1,99.18367347,691.8910256,0.014572551,UP,DOWN
20190923,27174,27873.86856,26474.13144,1120,27301.66667,111328294,27158.9419,6.818017124,26608.50948,1,1,99.12280702,755.8974359,0.01173503,UP,DOWN
20190924,27302.5,27971.77199,26633.22801,1070,27483.33333,116669270,27328.75666,6.577112203,26734.68958,1,1,99.08256881,802.1474359,0.014022947,DOWN,DOWN
20190925,27369.5,27938.80572,26800.19428,955,27388.33333,110905282,27385.17074,3.047156114,26850.10965,0.581151832,0.666666667,70.18181818,808.0128205,-0.005472799,UP,DOWN
20190926,27430,27900.51036,26959.48964,755,27471.66667,116080340,27438.06032,3.140774926,26955.54426,0.536423841,0.375,66.53061224,812.275641,-0.004598617,DOWN,DOWN
20190927,27441.5,27882.40929,27000.59071,680,27400,112568386,27451.34882,2.146076738,27043.89985,0.058823529,0.041666667,51.04895105,795.224359,-0.015099395,UP,DOWN
20190930,27467.5,27870.3213,27064.6787,680,27476.66667,116934826,27471.52249,2.181836072,27120.91806,0.397058824,0.306034483,58.18181818,780.8333333,-0.003596208,UP,DOWN
20191001,27501,27847.77947,27154.22053,640,27511.66667,119235864,27514.41575,3.844460541,27190.02387,0.4609375,0.597701149,55.91054313,744.8076923,0.000545852,DOWN,DOWN
20191002,27461,27949.85172,26972.14828,930,27220,114053895,27464.71587,2.179905451,27239.29225,0,0.597701149,35.27918782,674.4871795,-0.018277334,DOWN,UP
20191004,27392,28019.98408,26764.01592,1040,27146.66667,108536580,27382.95364,1.324013255,27267.0573,0,0.333333333,28.23834197,585.6410256,-0.018494781,UP,UP
20191007,27312.5,27993.79656,26631.20344,1040,27161.66667,112299238,27308.05228,1.25074685,27275.31961,0.043269231,0.136363636,28.60824742,489.3910256,-0.011852615,UP,UP
20191008,27269,27906.288,26631.712,1040,27293.33333,116845288,27268.66094,1.276191819,27274.17059,0.423076923,0.46969697,36.17511521,405.2884615,0.005314438,DOWN,UP
20191010,27189.5,27709.6048,26669.3952,695,27113.33333,109869157,27170.75135,0.747689402,27258.77594,0.352517986,0.638473341,39.94910941,294.5512821,-0.000480449,UP,UP
20191011,27169,27663.52604,26674.47396,695,27176.66667,115513048,27145.43695,1.217477026,27242.45304,0.625899281,0.826896029,43.94299287,205.5769231,0.009900623,UP,UP
20191014,27171.5,27672.69956,26670.30044,715,27276.66667,120678023,27148.11193,1.217001129,27229.55249,1,0.826896029,57.51789976,117.1474359,0.01783006,UP,DOWN
20191015,27206.5,27757.20954,26655.79046,750,27300,124518034,27176.88598,1.676060392,27225.36113,1,0.991452991,53.15789474,59.77564103,0.013762143,UP,UP
20191016,27234,27850.17855,26617.82145,905,27403.33333,129976606,27213.61764,1.737848588,27226.93183,1,1,55.27638191,20,0.014203609,DOWN,DOWN
20191017,27246,27886.24683,26605.75317,905,27373.33333,125199764,27238.58144,1.265625857,27230.39877,0.900552486,0.806451613,73.57859532,9.198717949,0.007479022,DOWN,UP
20191018,27289,27889.7462,26688.2538,905,27281.66667,119022618,27283.49109,1.21190903,27241.05354,0.596685083,0.47311828,66.26506024,-28.49358974,-0.006685075,UP,UP
20191021,27358.5,27871.23872,26845.76128,860,27348.33333,123145097,27353.62387,1.814747353,27262.40744,0.755813953,0.327663734,68.36158192,-56.37820513,-0.001815211,UP,UP
20191022,27460,27925.63935,26994.36065,815,27588.33333,128926870,27445.86479,1.927357593,27298.33336,1,0.521212121,67.81609195,-14.71153846,0.011582731,DOWN,DOWN
20191023,27505,27963.82459,27046.17541,815,27531.66667,124033528,27486.18848,1.314949604,27335.90911,0.791411043,0.699294313,68.80466472,36.18589744,0.003151831,UP,DOWN
20191024,27577,27940.57118,27213.42882,625,27620,129699131,27576.58066,2.25131325,27379.74382,0.848,0.658474349,66.5625,89.96794872,0.005978261,UP,DOWN
20191025,27632.5,27934.53477,27330.46523,520,27663.33333,134838309,27635.86425,2.219464793,27425.69949,0.865384615,0.658474349,60.22304833,111.5705128,0.005790807,UP,UP
20191028,27670.5,27998.35515,27342.64485,555,27710,138934422,27669.61148,2.152017343,27470.20867,1,0.81372549,62.19081272,159.9038462,0.006313131,DOWN,UP
20191029,27699,28029.53895,27368.46105,555,27690,133420453,27696.17334,1.416754571,27511.8071,0.891891892,0.80952381,54.92424242,196.6346154,0.001258993,DOWN,UP
20191030,27684,28025.52013,27342.47987,555,27596.66667,123960256,27671.29842,0.804800195,27543.1149,0.387387387,0.476190476,48.01324503,203.2371795,-0.008634647,UP,UP
20191031,27688.5,28027.441,27349.559,555,27631.66667,132858858,27674.11671,1.294075475,27569.54855,0.576576577,0.267857143,61.94029851,212.9807692,-0.003889369,UP,UP
20191101,27741.5,28002.72978,27480.27022,400,27753.33333,139312923,27729.56217,2.021280827,27600.81245,0.9375,0.458333333,63.44086022,225.5769231,0.004432912,UP,UP
20191104,27819,28181.81676,27456.18324,715,28031.66667,144708305,27792.9057,2.085350412,27640.48291,1,0.791666667,64.33566434,248.2371795,0.018261715,UP,DOWN
20191105,27879,28409.01509,27348.98491,905,28158.33333,150272887,27847.32811,2.074418442,27683.84966,1,1,76.55172414,304.2628205,0.022343559,UP,DOWN
20191106,27957.5,28577.22978,27337.77022,920,28168.33333,160434578,27955.06186,3.430923365,27733.60427,1,1,75.53956835,336.8910256,0.01830991,DOWN,DOWN
20191107,28025,28691.43829,27358.56171,920,28156.66667,154303387,28015.67797,2.165782507,27786.58531,0.961956522,0.666666667,73.21428571,346.3782051,0.010409635,DOWN,DOWN
20191108,28080.5,28751.83375,27409.16625,920,28125,148997744,28059.07902,1.536118852,27840.02434,0.858695652,0.333333333,66.18705036,368.2692308,0.001483942,DOWN,UP
20191111,28103.5,28763.50076,27443.49924,920,28051.66667,142179479,28075.16934,1.097656599,27887.92901,0.619565217,0,59.35483871,351.5384615,-0.009613353,UP,UP
20191112,28157.5,28809.10187,27505.89813,920,28135,148538835,28120.96754,1.545488744,27936.94192,0.891304348,0.333333333,76.97368421,339.7115385,0.000211498,DOWN,UP
20191113,28216.5,28731.7873,27701.2127,815,28093.33333,143674667,28203.92157,1.852726473,27987.77066,0.595092025,0.36,64.74164134,310.5448718,-0.007301072,UP,UP
20191114,28287.5,28649.30796,27925.69204,605,28238.33333,148288224,28294.83359,1.66738128,28042.2669,0.826446281,0.686086957,65.06024096,311.6666667,0.002969667,UP,DOWN
20191115,28377.5,28726.64897,28028.35103,645,28555,154048614,28384.69201,1.637377085,28103.21837,1,0.686086957,65.06024096,346.5705128,0.017614601,DOWN,DOWN
20191118,28424.5,28825.75927,28023.24073,645,28545,148991489,28424.53048,1.152013217,28161.63322,0.953488372,0.967753623,59.33333333,378.6858974,0.013506365,DOWN,DOWN
20191119,28440,28857.20499,28022.79501,645,28503.33333,144561692,28435.3936,0.824843222,28212.24536,0.759689922,0.641666667,54.34782609,398.4615385,0.004740169,DOWN,DOWN
20191120,28417,28849.04629,27984.95371,645,28380,138925240,28408.55254,0.437556156,28249.47347,0.186046512,0.308333333,44.98714653,369.6474359,-0.009920079,DOWN,UP
20191121,28356,28912.23376,27799.76624,940,28143.33333,132161905,28334.71877,0.430441043,28268.84193,0,0,38.63134658,312.3397436,-0.025150624,UP,UP
20191122,28318,28921.92384,27714.07616,940,28188.33333,137322900,28299.33212,0.652215002,28277.77976,0.143617021,0.108433735,46.33027523,256.3782051,-0.016701828,UP,DOWN
20191125,28333,28924.32394,27741.67606,940,28291.66667,142697212,28318.91531,1.01935387,28287.81981,0.473404255,0.441767068,47.76785714,206.6666667,-0.000141448,UP,DOWN
20191126,28323.5,28914.87213,27732.12787,940,28293.33333,148086293,28308.23881,0.983083097,28294.30711,0.478723404,0.775100402,53.34987593,171.0576923,0.003334989,UP,DOWN
20191127,28340,28919.62057,27760.37943,940,28303.33333,152897483,28323.38129,1.421388889,28302.61491,0.510638298,1,48.35164835,169.1666667,0.00679256,DOWN,DOWN
20191128,28321.5,28907.87957,27735.12043,940,28261.66667,148326549,28307.37464,1.001448542,28306.04856,0.377659574,0.666666667,31.06796117,134.2948718,0.001883976,DOWN,DOWN
20191129,28214.5,28824.49098,27604.50902,1040,28046.66667,143128558,28196.24855,0.655035941,28289.40337,0,0.333333333,24,99.71153846,-0.017834982,UP,UP
20191202,28119.5,28665.03552,27573.96448,915,28035,149450659,28097.13299,1.017262998,28258.51185,0.098360656,0.06185567,29.00763359,51.37820513,-0.012788632,DOWN,UP
20191203,28023,28523.3239,27522.6761,660,27870,145447753,28020.41063,1.033855798,28215.69151,0,0.06185567,32.85302594,-32.53205128,-0.014365665,DOWN,UP
20191204,27945,28520.16954,27369.83046,845,27746.66667,140537053,27944.35211,1.063342824,28166.47487,0,0.06185567,37.87375415,-124.5512821,-0.01654313,DOWN,UP
20191205,27902,28563.0174,27240.9826,910,27703.33333,134958831,27900.25264,1.115286034,28118.38853,0,0,30.31358885,-219.8397436,-0.012897183,UP,UP
20191206,27877.5,28545.48578,27209.51422,910,27810,142568903,27868.52537,1.216234137,28074.59062,0.351648352,0.333333333,30.79584775,-265.8974359,0.004311438,UP,UP
20191209,27834.5,28447.71204,27221.28796,910,27851.66667,150210974,27826.33223,1.309708524,28030.93778,0.489010989,0.666666667,36.10223642,-263.6858974,0.008694077,UP,UP
20191210,27805,28354.7454,27255.2546,910,27898.33333,156166767,27799.83386,1.333067733,27989.85818,0.642857143,1,40.29850746,-251.0576923,0.013361819,UP,UP
20191211,27783.5,28265.16482,27301.83518,785,27893.33333,161969385,27786.95444,1.373933241,27952.33851,0.885350318,1,47.28915663,-252.0192308,0.01488278,UP,UP
20191212,27825.5,28481.55564,27169.44436,1205,28203.33333,169123950,27853.97868,2.056251507,27929.27697,1,1,76.85459941,-229.9358974,0.028623827,UP,UP
20191213,27960.5,28935.67639,26985.32361,1650,28500,176584084,28009.69595,3.308578738,27934.95388,1,1,80.88235294,-191.7307692,0.035650624,DOWN,UP
20191216,28085.5,29244.36539,26926.63461,1650,28496.66667,171240634,28121.87067,2.098546489,27962.3259,0.993939394,0.992509363,86.38743455,-147.2115385,0.025568583,UP,UP
20191217,28264.5,29633.00612,26895.99388,2040,28760,181813608,28354.49248,3.296930302,28017.26665,1,0.992509363,96.47058824,-52.78846154,0.030992821,DOWN,DOWN
20191218,28461.5,29879.21683,27043.78317,2040,28758.33333,175099471,28520.92574,2.959786364,28098.03635,0.99754902,0.988342697,99.27360775,43.52564103,0.020418776,UP,UP
20191219,28668,30006.44836,27329.55164,1745,28883.33333,181979450,28700.13206,4.899670722,28201.6661,1,0.995833333,99.15492958,144.0064103,0.012056056,UP,UP
20191220,28849,30113.17404,27584.82596,1685,28968.33333,189371312,28891.80731,4.881573403,28319.36317,1,0.995833333,99.12536443,271.474359,0.008331626,DOWN,UP
20191223,29017,30141.64394,27892.35606,1545,29013.33333,182114373,29070.37499,2.651782653,28446.20623,0.996763754,0.974358974,98.73417722,419.5192308,0.004866925,DOWN,DOWN
20191224,29152,30049.97773,28254.02227,1435,28986.66667,176580016,29183.46418,1.821495638,28574.53237,0.864111498,0.641025641,87.34939759,531.2179487,-0.004884833,UP,UP
20191226,29288,29855.63016,28720.36984,925,29196.66667,180746571,29292.22382,1.755655133,28704.25376,0.918918919,0.518218623,83.46456693,633.0769231,-0.00010184,UP,DOWN
20191227,29416,29877.12471,28954.87529,845,29603.33333,186297368,29414.95482,1.691114285,28833.66217,1,0.543859649,83.26693227,728.3333333,0.014357477,DOWN,DOWN
20191230,29489,29925.73333,29052.26667,845,29568.33333,178711456,29496.92589,1.065589192,28952.8145,0.875739645,0.795797634,77.40740741,793.75,0.007919854,DOWN,DOWN
20200102,29531.5,29852.59344,29210.40656,550,29561.66667,173922066,29531.37133,1.084108224,29058.03005,0.236363636,0.585271318,50.98814229,807.724359,-0.004426274,DOWN,UP
20200103,29533.5,29852.53135,29214.46865,550,29560,165985213,29537.63404,0.602477302,29144.47913,0.227272727,0.251937984,50.98814229,796.3141026,-0.004191455,DOWN,UP
20200106,29513.5,29876.73684,29150.26316,650,29451.66667,160223003,29520.85344,0.617233629,29211.57383,0,0,42.12328767,775.8333333,-0.012631295,UP,UP
20200107,29520,29881.85633,29158.14367,650,29550,165756812,29527.92376,0.582597141,29267.65132,0.453846154,0.333333333,50,736.4102564,-0.001183832,DOWN,UP
20200108,29501,29878.38044,29123.61956,650,29486.66667,159365722,29507.82085,0.336991955,29310.07835,0.161538462,0.451977401,45.06666667,684.0705128,-0.005221401,UP,UP
20200109,29531.5,29957.83438,29105.16562,650,29650,163938870,29531.14511,0.521694923,29350.33683,0.915384615,0.785310734,61.37931034,632.5641026,0.014418826,UP,UP
20200110,29605.5,30117.91487,29093.08513,840,29795,174248087,29638.05188,0.928171991,29396.73014,1,0.785310734,63.47826087,590.0961538,0.020217782,UP,UP
20200113,29698.5,30378.17713,29018.82287,1150,30001.66667,179606915,29712.75589,0.964896349,29451.59738,1,1,61.46788991,556.5705128,0.026450915,UP,UP
20200114,29763,30604.40597,28921.59403,1295,30098.33333,185580745,29773.8947,0.977926599,29508.21604,1,1,66.89189189,538.2692308,0.023397694,DOWN,UP
20200115,29820,30732.51301,28907.48699,1295,30038.33333,180696317,29818.88746,1.0666867,29564.90403,0.861003861,0.666666667,71.22302158,499.3910256,0.010588705,UP,UP
20200116,29939.5,30943.1877,28935.8123,1425,30185,187198249,29932.19268,1.531587817,29633.01239,1,0.666666667,75.10460251,450.8974359,0.014090097,UP,DOWN
20200117,30066.5,31115.71923,29017.28077,1495,30231.66667,199213608,30130.30416,2.950283219,29711.82832,1,0.666666667,83.44519016,419.1025641,0.010855263,UP,DOWN
20200120,30239,31251.23317,29226.76683,1620,30420,205202053,30280.27462,4.989089459,29807.67772,1,1,82.94930876,429.2628205,0.014051292,DOWN,DOWN
20200121,30347.5,31260.19108,29434.80892,1620,30305,199181121,30370.94631,2.932437523,29905.82722,0.787037037,0.666666667,77.41935484,428.5897436,-0.001011551,UP,DOWN
20200122,30515.5,31219.05455,29811.94545,1190,30623.33333,205252188,30526.48186,5.207698416,30016.67682,1,0.666666667,76.5625,484.4551282,0.011642696,DOWN,DOWN
20200123,30594,31129.10373,30058.89627,945,30570,199635971,30580.04948,3.160635211,30121.64467,0.571428571,0.333333333,61.25,514.6794872,-0.005909667,DOWN,DOWN
20200128,30555,31264.23903,29845.76097,1335,30130,191473789,30548.53137,1.697855703,30200.43655,0,0.333333333,38.41059603,518.6217949,-0.035825646,UP,DOWN
20200129,30495,31340.11538,29649.88462,1335,30163.33333,194442127,30526.87992,1.601011053,30253.99354,0.074906367,0.035842294,37.4789916,501.6025641,-0.025965532,DOWN,DOWN
20200130,30359.5,31515.89483,29203.10517,1845,29790,186169499,30358.42907,1.01786464,30273.17653,0,0.035842294,32.74596182,436.6025641,-0.038524914,DOWN,UP
20200131,30211,31674.69942,28747.30058,2155,29583.33333,179642918,30215.99746,0.969553657,30261.87171,0,0.035842294,23.64170338,333.0128205,-0.039626031,UP,UP
20200203,30034.5,31656.19942,28412.80058,2155,29593.33333,187741182,30021.20741,1.015692367,30220.5314,0.013921114,0.032258065,22.73402675,221.1858974,-0.02464135,UP,UP
20200204,29900.5,31491.3328,28309.6672,2155,29758.33333,203910836,29767.83468,1.135763763,30162.34387,0.24361949,0.365591398,28.37465565,146.3782051,0.00372255,UP,UP
20200205,29758,31191.15875,28324.84125,2155,29806.66667,212779556,29647.94914,1.219012218,30088.8268,0.310904872,0.698924731,34.25655977,44.93589744,0.010711108,UP,UP
20200206,29738,31127.68486,28348.31514,2155,30100,220502466,29649.24019,1.746085712,30025.04011,0.719257541,1,42.25352113,-18.23717949,0.042609351,DOWN,UP
20200207,29652,30798.93679,28505.06321,1750,29880,214333194,29583.43079,1.261347379,29957.21464,0.74,0.903409091,43.94141145,-95.48076923,0.025152957,DOWN,UP
20200210,29590.5,30579.35237,28601.64763,1550,29760,209250896,29536.32228,1.281031653,29890.53925,0.732258065,0.570075758,55.27638191,-155.1923077,0.010815728,UP,UP
20200211,29651,30725.86557,28576.13443,1550,29856.66667,216781064,29593.96151,1.971459433,29846.98666,0.919354839,0.570075758,57.95275591,-247.7564103,0.013043478,UP,DOWN
20200212,29726.5,30927.11692,28525.88308,1675,29981.66667,223393702,29664.14687,2.111351603,29825.07999,1,0.666666667,74.24511545,-295.5448718,0.015292553,DOWN,DOWN
20200213,29855.5,31068.51649,28642.48351,1675,29956.66667,215729706,29790.74676,2.161859768,29830.6109,0.955223881,0.9,81.00775194,-277.8525641,0.006076418,UP,DOWN
20200214,30034,31131.27663,28936.72337,1755,30065,223419166,29945.74689,3.314297547,29867.59074,1,0.9,82.08409506,-248.8461538,0.011851705,DOWN,DOWN
20200217,30207,31046.6928,29367.3072,1260,30221.66667,218455869,30097.14482,2.286270917,29929.30151,0.98015873,0.854954955,77.26269316,-177.4358974,0.007765968,DOWN,DOWN
20200218,30282,30928.05263,29635.94737,1115,30108.33333,210143570,30264.11363,1.19361631,29993.42851,0.542600897,0.621621622,61.61228407,-83.10897436,-0.012256669,UP,DOWN
20200219,30348,30772.00943,29923.99057,650,30281.66667,217578046,30350.156,1.149062342,30057.89605,0.3,0.326088976,43.82022472,20.60897436,-0.009480383,DOWN,DOWN
